Farmer_ID,State,Land_Size,Income_Level,Crop,Irrigation,Soil_Type,Farmer_Type,Loan_Status,Weather_Risk,Farm_Experience,Recommended_Scheme
15968,UP,Small,High,Soybean,No,Sandy,Medium,No,Medium,High,PMFBY
15969,MH,Small,Medium,Wheat,Yes,Black,Marginal,Yes,Low,High,Subsidy Scheme
15970,Punjab,Small,Low,Wheat,Yes,Loamy,Marginal,Yes,Low,Low,PM-Kisan
15971,UP,Large,Low,Cotton,Yes,Clay,Marginal,Yes,Medium,Low,KCC
15972,MH,Medium,High,Cotton,No,Black,Small,No,High,High,PMFBY
15973,MH,Medium,High,Wheat,No,Black,Small,No,Low,Medium,Crop Insurance
15974,MH,Medium,High,Wheat,No,Clay,Small,No,Medium,High,PMFBY
15975,MH,Small,Medium,Maize,Yes,Sandy,Marginal,Yes,Medium,Low,KCC
15976,Bihar,Large,Low,Rice,Yes,Clay,Medium,Yes,Low,High,KCC
15977,MH,Large,Medium,Soybean,No,Black,Medium,Yes,Low,Low,PMFBY
15978,UP,Small,High,Maize,Yes,Clay,Large,Yes,High,Medium,Subsidy Scheme
15979,MP,Medium,Low,Cotton,No,Sandy,Medium,Yes,Low,High,PMFBY
15980,Punjab,Medium,Medium,Rice,No,Sandy,Marginal,No,High,High,PMFBY
15981,MP,Medium,Low,Cotton,Yes,Black,Small,Yes,Low,Medium,KCC
15982,MP,Medium,Low,Rice,No,Loamy,Marginal,No,High,Medium,PMFBY
15983,Punjab,Small,Medium,Maize,Yes,Clay,Marginal,Yes,High,High,KCC
15984,UP,Large,Low,Wheat,No,Sandy,Marginal,Yes,Low,Low,PMFBY
15985,UP,Medium,High,Maize,No,Black,Medium,No,Medium,High,PMFBY
15986,MH,Medium,Medium,Cotton,Yes,Clay,Marginal,No,High,Medium,Crop Insurance
15987,MP,Medium,High,Wheat,Yes,Loamy,Medium,Yes,Medium,Medium,KCC
15988,Punjab,Small,Low,Cotton,Yes,Black,Small,Yes,Low,Low,PM-Kisan
15989,Bihar,Large,Low,Cotton,Yes,Sandy,Small,Yes,Medium,High,Farmer Training
15990,Punjab,Small,Low,Soybean,No,Clay,Marginal,Yes,Low,Low,PM-Kisan
15991,Bihar,Large,High,Cotton,Yes,Clay,Small,Yes,Low,Low,KCC
15992,Bihar,Medium,Low,Rice,Yes,Loamy,Medium,No,Low,Medium,Soil Health Card
15993,UP,Small,Low,Maize,Yes,Sandy,Medium,No,Medium,Medium,Subsidy Scheme
15994,UP,Large,High,Cotton,Yes,Black,Small,No,High,Low,Crop Insurance
15995,UP,Medium,Medium,Maize,Yes,Loamy,Small,Yes,High,Medium,KCC
15996,Punjab,Small,High,Wheat,Yes,Loamy,Medium,Yes,High,High,KCC
15997,Punjab,Large,Medium,Soybean,No,Loamy,Marginal,No,Low,High,PMFBY
15998,MH,Medium,High,Cotton,No,Sandy,Marginal,No,Low,Low,PMFBY
15999,MH,Small,Medium,Maize,No,Black,Small,Yes,Low,High,PMFBY
16000,Bihar,Large,Medium,Rice,No,Clay,Large,Yes,High,High,Crop Insurance
16001,Punjab,Medium,Low,Wheat,No,Black,Marginal,Yes,High,Medium,PMFBY
16002,MP,Large,High,Cotton,No,Black,Medium,No,High,Low,PMFBY
16003,Bihar,Small,High,Maize,Yes,Loamy,Marginal,No,High,High,Organic Farming
16004,MH,Small,Low,Wheat,No,Sandy,Small,Yes,Low,Low,PM-Kisan
16005,UP,Medium,Low,Maize,No,Clay,Small,Yes,High,Medium,PMFBY
16006,MP,Small,Medium,Rice,No,Sandy,Small,No,Low,Medium,PMFBY
16007,MP,Medium,High,Maize,Yes,Loamy,Marginal,No,Low,Medium,Organic Farming
16008,UP,Small,High,Rice,No,Sandy,Medium,No,Medium,Medium,PMFBY
16009,Punjab,Medium,Low,Soybean,No,Sandy,Marginal,Yes,Low,Low,PMFBY
16010,UP,Medium,Low,Rice,No,Loamy,Large,Yes,Low,High,PMFBY
16011,MP,Large,High,Maize,Yes,Clay,Marginal,No,High,High,PMFBY
16012,MH,Large,Medium,Cotton,Yes,Sandy,Medium,Yes,Medium,High,Crop Insurance
16013,UP,Large,Medium,Soybean,No,Sandy,Medium,No,Medium,Low,PMFBY
16014,MH,Medium,Medium,Cotton,Yes,Loamy,Large,No,Low,High,Soil Health Card
16015,MH,Medium,Low,Cotton,Yes,Black,Small,Yes,High,Low,KCC
16016,Bihar,Small,Medium,Wheat,No,Loamy,Marginal,No,High,Medium,PMFBY
16017,MP,Large,Low,Soybean,Yes,Clay,Large,No,Low,Medium,Farm Mechanization
16018,Punjab,Large,Low,Soybean,No,Clay,Small,No,Medium,Low,Crop Insurance
16019,MP,Medium,High,Wheat,Yes,Clay,Medium,No,Medium,Medium,Farm Mechanization
16020,MP,Large,High,Rice,No,Black,Large,No,High,High,PMFBY
16021,MP,Medium,Medium,Soybean,Yes,Loamy,Medium,No,High,High,Soil Health Card
16022,Punjab,Medium,Low,Maize,No,Black,Medium,No,Low,Medium,Crop Insurance
16023,MP,Medium,High,Rice,No,Black,Marginal,Yes,Medium,High,PMFBY
16024,Punjab,Small,Low,Wheat,No,Clay,Medium,No,Medium,Medium,KCC
16025,MP,Medium,Low,Soybean,No,Sandy,Large,Yes,High,Medium,PMFBY
16026,MH,Medium,Low,Wheat,Yes,Black,Small,Yes,Medium,Medium,KCC
16027,MH,Small,Medium,Soybean,Yes,Loamy,Marginal,Yes,High,High,KCC
16028,MH,Small,Medium,Wheat,Yes,Black,Marginal,No,High,High,PMFBY
16029,MP,Large,Medium,Rice,Yes,Clay,Large,No,Low,High,Soil Health Card
16030,MH,Large,Low,Rice,No,Sandy,Small,No,Medium,Low,PMFBY
16031,MH,Large,Medium,Maize,Yes,Sandy,Large,No,Medium,Medium,Soil Health Card
16032,MP,Medium,High,Cotton,Yes,Loamy,Small,Yes,High,Medium,KCC
16033,Bihar,Large,Low,Soybean,No,Black,Marginal,No,Low,Medium,PMFBY
16034,Bihar,Small,Medium,Soybean,No,Black,Marginal,No,Low,High,PMFBY
16035,MP,Medium,High,Soybean,Yes,Clay,Small,No,High,Medium,Crop Insurance
16036,Punjab,Medium,Medium,Cotton,Yes,Sandy,Large,Yes,High,Medium,KCC
16037,UP,Small,Medium,Soybean,Yes,Black,Small,Yes,High,Low,KCC
16038,Punjab,Large,Medium,Rice,No,Black,Large,No,Low,Medium,PMFBY
16039,Bihar,Large,Low,Rice,No,Loamy,Large,No,Medium,Medium,PMFBY
16040,MP,Small,Low,Maize,Yes,Loamy,Marginal,No,Low,High,Subsidy Scheme
16041,MP,Medium,High,Maize,Yes,Loamy,Medium,No,Low,Medium,Organic Farming
16042,UP,Small,High,Soybean,Yes,Sandy,Marginal,No,High,High,Organic Farming
16043,Punjab,Small,Low,Maize,No,Clay,Small,Yes,Low,High,PM-Kisan
16044,Bihar,Medium,Medium,Wheat,No,Clay,Medium,No,High,Low,Crop Insurance
16045,Punjab,Large,High,Rice,No,Clay,Small,No,Medium,Low,PMFBY
16046,MP,Small,High,Rice,Yes,Loamy,Small,No,Low,High,Organic Farming
16047,Bihar,Medium,High,Maize,No,Loamy,Small,No,High,High,PMFBY
16048,Bihar,Small,Medium,Cotton,Yes,Clay,Large,Yes,Medium,Low,KCC
16049,Punjab,Large,High,Cotton,No,Sandy,Large,No,High,Medium,PMFBY
16050,Bihar,Large,High,Cotton,No,Loamy,Large,No,High,Low,Crop Insurance
16051,Punjab,Small,Medium,Maize,Yes,Loamy,Large,No,High,High,Soil Health Card
16052,Punjab,Medium,Medium,Soybean,Yes,Clay,Small,Yes,Low,High,KCC
16053,Bihar,Small,Medium,Rice,Yes,Black,Medium,Yes,High,Medium,KCC
16054,Bihar,Medium,Low,Maize,No,Sandy,Medium,Yes,Low,High,PMFBY
16055,Bihar,Small,Low,Rice,No,Black,Large,No,High,Medium,PM-Kisan
16056,MH,Small,Low,Soybean,No,Sandy,Marginal,No,Medium,Medium,Subsidy Scheme
16057,Punjab,Large,Low,Maize,Yes,Sandy,Marginal,No,Low,Low,Organic Farming
16058,UP,Small,Low,Rice,No,Loamy,Marginal,No,Low,Low,PM-Kisan
16059,Punjab,Large,Medium,Soybean,No,Black,Large,No,Medium,High,Soil Health Card
16060,Bihar,Medium,High,Rice,Yes,Clay,Large,Yes,Medium,Medium,Subsidy Scheme
16061,MP,Large,Medium,Cotton,Yes,Black,Marginal,Yes,Low,High,KCC
16062,Bihar,Small,High,Rice,No,Sandy,Large,Yes,Medium,High,Crop Insurance
16063,Bihar,Small,High,Maize,No,Black,Marginal,Yes,High,Low,Crop Insurance
16064,Punjab,Medium,Low,Soybean,Yes,Sandy,Marginal,No,High,Low,Soil Health Card
16065,Bihar,Large,Medium,Soybean,No,Loamy,Small,Yes,Medium,High,PMFBY
16066,UP,Small,High,Cotton,Yes,Loamy,Medium,No,Low,High,Soil Health Card
16067,Bihar,Large,Medium,Soybean,Yes,Sandy,Large,Yes,High,Low,KCC
16068,Bihar,Large,Medium,Maize,Yes,Black,Small,No,Medium,Low,Farmer Training
16069,Punjab,Large,Low,Soybean,No,Black,Marginal,No,High,Medium,PMFBY
16070,Bihar,Medium,Medium,Soybean,Yes,Loamy,Large,No,Low,High,Organic Farming
16071,MH,Small,Low,Rice,No,Sandy,Small,No,High,High,PM-Kisan
16072,UP,Small,Medium,Rice,Yes,Clay,Small,Yes,Low,Medium,KCC
16073,MP,Medium,Medium,Wheat,No,Clay,Marginal,Yes,High,Medium,PMFBY
16074,MP,Small,Medium,Maize,Yes,Loamy,Marginal,Yes,High,Medium,KCC
16075,MP,Small,Medium,Rice,Yes,Clay,Small,Yes,Low,Medium,Irrigation Subsidy
16076,UP,Medium,Medium,Rice,No,Black,Marginal,No,Medium,High,Crop Insurance
16077,Punjab,Large,Medium,Maize,No,Black,Small,Yes,High,Low,PMFBY
16078,Bihar,Small,Medium,Soybean,No,Loamy,Small,No,Medium,Low,PMFBY
16079,MH,Medium,Low,Rice,No,Loamy,Medium,Yes,Medium,Low,Crop Insurance
16080,MP,Medium,High,Cotton,Yes,Sandy,Medium,No,High,Low,Farmer Training
16081,UP,Small,Low,Wheat,No,Clay,Marginal,No,Low,High,PM-Kisan
16082,Bihar,Large,Low,Cotton,Yes,Clay,Large,Yes,Medium,Low,KCC
16083,UP,Medium,Low,Wheat,No,Loamy,Small,Yes,High,Low,PMFBY
16084,UP,Small,High,Wheat,No,Black,Large,No,High,Low,PMFBY
16085,UP,Medium,Low,Wheat,No,Clay,Marginal,No,Medium,Medium,PMFBY
16086,MP,Medium,Low,Wheat,No,Sandy,Small,Yes,Low,Low,PMFBY
16087,Bihar,Medium,High,Wheat,Yes,Black,Large,No,High,Low,Farm Mechanization
16088,MH,Medium,High,Wheat,Yes,Black,Large,No,Low,Low,Irrigation Subsidy
16089,MP,Large,High,Cotton,No,Loamy,Small,Yes,High,Low,PMFBY
16090,UP,Medium,High,Wheat,Yes,Clay,Large,Yes,High,Low,KCC
16091,Punjab,Small,Low,Soybean,No,Sandy,Marginal,No,High,High,PM-Kisan
16092,MH,Large,High,Soybean,Yes,Black,Large,No,Low,Low,Farm Mechanization
16093,Bihar,Medium,High,Rice,No,Sandy,Small,Yes,Low,Medium,PMFBY
16094,Punjab,Small,High,Maize,Yes,Sandy,Small,Yes,Medium,Low,KCC
16095,MP,Large,High,Rice,No,Clay,Small,Yes,High,Medium,PMFBY
16096,MP,Small,High,Wheat,No,Black,Small,Yes,Low,Low,PMFBY
16097,Punjab,Small,High,Rice,No,Black,Medium,No,Low,Low,PMFBY
16098,UP,Small,Medium,Maize,No,Clay,Large,Yes,High,Medium,PMFBY
16099,MH,Medium,High,Wheat,No,Black,Large,Yes,High,Medium,PMFBY
16100,MH,Small,Low,Rice,Yes,Loamy,Small,No,Low,Low,PM-Kisan
16101,MH,Medium,Low,Soybean,No,Black,Marginal,No,Low,Medium,PMFBY
16102,MP,Small,Low,Rice,Yes,Clay,Medium,No,Low,Medium,PM-Kisan
16103,MH,Small,Low,Soybean,No,Sandy,Marginal,No,Low,High,PM-Kisan
16104,Bihar,Large,Medium,Cotton,No,Clay,Medium,No,Medium,High,PMFBY
16105,Bihar,Small,Low,Maize,No,Clay,Large,Yes,Low,Low,PM-Kisan
16106,MH,Medium,Low,Wheat,No,Sandy,Small,Yes,Low,High,PMFBY
16107,UP,Medium,Medium,Rice,No,Clay,Marginal,No,High,Medium,PMFBY
16108,MP,Medium,Low,Wheat,No,Sandy,Marginal,No,High,Low,PMFBY
16109,UP,Large,Medium,Rice,No,Loamy,Large,No,Medium,High,PMFBY
16110,UP,Small,Medium,Soybean,No,Clay,Marginal,No,Medium,Medium,PMFBY
16111,MH,Large,High,Rice,No,Clay,Marginal,Yes,Medium,Medium,PMFBY
16112,MP,Large,Low,Wheat,Yes,Loamy,Medium,No,High,Medium,Organic Farming
16113,UP,Small,High,Rice,No,Black,Medium,No,High,Medium,Crop Insurance
16114,UP,Large,High,Cotton,Yes,Loamy,Marginal,No,Medium,Low,Soil Health Card
16115,Punjab,Large,Low,Soybean,Yes,Clay,Medium,Yes,Low,Medium,Farmer Training
16116,MH,Large,Medium,Wheat,No,Black,Marginal,Yes,High,Medium,PMFBY
16117,UP,Large,High,Wheat,No,Black,Medium,Yes,Medium,Low,PMFBY
16118,MP,Small,Medium,Cotton,No,Black,Marginal,Yes,Medium,Low,Crop Insurance
16119,MP,Small,Medium,Wheat,No,Clay,Medium,No,High,High,PMFBY
16120,Punjab,Large,High,Wheat,Yes,Clay,Small,No,Low,High,Organic Farming
16121,UP,Large,Low,Wheat,No,Black,Marginal,No,High,Low,PMFBY
16122,Bihar,Large,Low,Soybean,Yes,Black,Small,No,High,High,PMFBY
16123,MH,Small,High,Rice,No,Clay,Small,No,Medium,Low,PMFBY
16124,MP,Small,Low,Wheat,No,Clay,Large,Yes,Low,High,PM-Kisan
16125,UP,Large,Low,Cotton,Yes,Clay,Large,Yes,Medium,Medium,KCC
16126,UP,Large,Medium,Maize,No,Black,Marginal,No,Medium,High,Crop Insurance
16127,Bihar,Medium,Medium,Cotton,No,Clay,Marginal,Yes,Low,Low,PMFBY
16128,Punjab,Large,High,Wheat,Yes,Loamy,Marginal,Yes,Low,Low,KCC
16129,MH,Small,Medium,Rice,Yes,Sandy,Marginal,No,Medium,High,Soil Health Card
16130,Punjab,Medium,Medium,Maize,Yes,Loamy,Small,No,Low,High,Soil Health Card
16131,MP,Large,High,Soybean,No,Loamy,Medium,No,Low,Medium,PMFBY
16132,MH,Large,High,Wheat,No,Clay,Medium,Yes,Medium,High,PMFBY
16133,MH,Medium,Medium,Cotton,No,Sandy,Marginal,No,Low,Low,Crop Insurance
16134,MP,Small,Low,Rice,Yes,Sandy,Medium,No,Medium,High,PM-Kisan
16135,MP,Large,Medium,Wheat,No,Loamy,Medium,Yes,Medium,Medium,PMFBY
16136,MH,Large,High,Maize,Yes,Clay,Marginal,Yes,High,Medium,KCC
16137,Punjab,Small,Medium,Wheat,Yes,Sandy,Medium,No,Medium,Medium,Soil Health Card
16138,UP,Medium,Low,Cotton,Yes,Black,Large,No,High,Medium,Farm Mechanization
16139,UP,Large,Low,Maize,No,Sandy,Small,Yes,High,Low,PMFBY
16140,Bihar,Small,High,Rice,Yes,Clay,Marginal,No,Low,High,Organic Farming
16141,Punjab,Medium,Low,Rice,No,Clay,Medium,Yes,Low,Medium,Farmer Training
16142,UP,Large,Low,Wheat,Yes,Loamy,Small,No,Low,High,Soil Health Card
16143,MP,Small,Medium,Cotton,No,Clay,Marginal,No,High,Medium,PMFBY
16144,Bihar,Small,High,Cotton,No,Loamy,Small,Yes,Low,Medium,Crop Insurance
16145,MH,Medium,High,Maize,Yes,Clay,Large,No,High,Low,Irrigation Subsidy
16146,UP,Medium,Low,Soybean,Yes,Black,Small,Yes,High,Low,KCC
16147,UP,Small,Low,Cotton,No,Loamy,Small,No,High,Medium,PM-Kisan
16148,MP,Small,High,Soybean,No,Clay,Small,No,High,High,PMFBY
16149,UP,Medium,High,Rice,Yes,Clay,Large,No,Medium,High,Farm Mechanization
16150,MH,Small,Medium,Rice,Yes,Black,Large,Yes,High,Low,KCC
16151,Bihar,Medium,Low,Soybean,Yes,Clay,Small,Yes,Medium,Medium,KCC
16152,Punjab,Large,Low,Cotton,Yes,Black,Medium,No,High,Medium,Farm Mechanization
16153,UP,Medium,Medium,Cotton,No,Clay,Large,No,Low,Low,PMFBY
16154,Punjab,Small,Low,Cotton,No,Loamy,Medium,Yes,Low,Low,PM-Kisan
16155,UP,Medium,Medium,Maize,Yes,Sandy,Marginal,No,Low,Low,Soil Health Card
16156,UP,Medium,Low,Cotton,Yes,Black,Large,Yes,High,Low,Farmer Training
16157,MP,Small,High,Wheat,Yes,Loamy,Large,Yes,High,High,KCC
16158,Punjab,Medium,Low,Cotton,Yes,Loamy,Small,No,High,Low,Soil Health Card
16159,MP,Large,Low,Wheat,Yes,Black,Large,Yes,Medium,Low,KCC
16160,MP,Small,High,Maize,No,Sandy,Large,Yes,Medium,High,PMFBY
16161,UP,Large,Low,Maize,No,Black,Large,Yes,Medium,Low,PMFBY
16162,UP,Small,Medium,Cotton,No,Sandy,Marginal,No,High,High,PMFBY
16163,MH,Large,High,Soybean,Yes,Loamy,Medium,Yes,High,High,KCC
16164,Punjab,Large,Medium,Rice,Yes,Black,Medium,No,Medium,Low,Irrigation Subsidy
16165,Bihar,Medium,High,Rice,No,Sandy,Large,No,Low,Medium,PMFBY
16166,UP,Medium,Medium,Maize,No,Sandy,Medium,No,Low,Low,PMFBY
16167,Bihar,Medium,Medium,Maize,No,Clay,Marginal,No,Low,Low,PMFBY
16168,MH,Large,High,Maize,No,Black,Large,Yes,High,Low,PMFBY
16169,MH,Large,High,Wheat,Yes,Clay,Medium,Yes,Medium,Low,KCC
16170,MH,Large,High,Rice,No,Clay,Medium,No,High,Medium,PMFBY
16171,MH,Medium,High,Wheat,Yes,Black,Medium,No,High,Medium,Farm Mechanization
16172,MH,Large,Low,Soybean,Yes,Clay,Large,Yes,Medium,Medium,KCC
16173,MP,Large,Medium,Wheat,Yes,Clay,Medium,Yes,Medium,Low,KCC
16174,UP,Medium,Medium,Soybean,Yes,Sandy,Marginal,No,High,High,Organic Farming
16175,UP,Medium,High,Maize,No,Clay,Medium,No,Medium,Medium,PMFBY
16176,MH,Medium,High,Soybean,No,Loamy,Large,No,Medium,Low,PMFBY
16177,Punjab,Large,High,Cotton,No,Black,Small,Yes,High,Low,PMFBY
16178,Punjab,Medium,High,Cotton,No,Loamy,Medium,Yes,High,Medium,PMFBY
16179,MH,Small,High,Cotton,No,Sandy,Marginal,No,High,Medium,PMFBY
16180,Bihar,Medium,Medium,Rice,Yes,Sandy,Large,No,Low,High,Organic Farming
16181,Punjab,Medium,Medium,Cotton,No,Loamy,Marginal,Yes,Medium,Low,PMFBY
16182,UP,Medium,High,Cotton,Yes,Loamy,Large,Yes,High,Medium,KCC
16183,MP,Medium,High,Rice,No,Black,Large,No,High,Medium,PMFBY
16184,Punjab,Large,Medium,Rice,Yes,Black,Large,No,Medium,Medium,Irrigation Subsidy
16185,UP,Medium,High,Wheat,No,Clay,Small,No,Medium,Low,PMFBY
16186,UP,Small,Medium,Soybean,No,Black,Small,Yes,Medium,High,PMFBY
16187,UP,Large,High,Soybean,No,Clay,Medium,No,Low,Medium,PMFBY
16188,UP,Medium,Medium,Soybean,No,Loamy,Large,No,High,Medium,PMFBY
16189,Punjab,Large,Medium,Cotton,No,Sandy,Marginal,No,Medium,Low,Crop Insurance
16190,Bihar,Small,Medium,Soybean,Yes,Loamy,Marginal,No,Medium,Medium,Soil Health Card
16191,Punjab,Small,Low,Maize,No,Sandy,Large,Yes,Low,Low,Subsidy Scheme
16192,MH,Small,Medium,Cotton,Yes,Black,Medium,Yes,Medium,High,KCC
16193,MP,Large,High,Soybean,Yes,Loamy,Marginal,Yes,Low,Medium,KCC
16194,MP,Small,High,Maize,Yes,Black,Medium,Yes,Low,Medium,KCC
16195,MP,Small,Low,Wheat,Yes,Sandy,Marginal,No,Low,Low,PM-Kisan
16196,Punjab,Medium,Medium,Maize,Yes,Loamy,Large,No,Low,Low,Soil Health Card
16197,MP,Medium,Medium,Cotton,No,Sandy,Small,No,High,High,PMFBY
16198,MH,Large,High,Cotton,No,Black,Small,No,High,Medium,PMFBY
16199,MP,Small,Medium,Soybean,Yes,Clay,Large,No,High,Low,Farm Mechanization
16200,UP,Small,High,Wheat,No,Loamy,Small,Yes,High,Medium,Crop Insurance
16201,UP,Small,Medium,Maize,No,Clay,Small,No,Medium,Medium,PMFBY
16202,Punjab,Small,Low,Maize,No,Loamy,Medium,No,Medium,Low,PM-Kisan
16203,MH,Medium,Low,Wheat,Yes,Black,Marginal,Yes,High,High,KCC
16204,MP,Large,High,Maize,No,Clay,Small,Yes,Low,Low,PMFBY
16205,Bihar,Large,High,Cotton,Yes,Clay,Small,No,Medium,Medium,Organic Farming
16206,MH,Large,Low,Wheat,No,Black,Marginal,Yes,High,Low,Crop Insurance
16207,Punjab,Large,High,Rice,No,Clay,Marginal,Yes,Medium,Medium,PMFBY
16208,Punjab,Large,Low,Cotton,Yes,Sandy,Marginal,Yes,Medium,High,Subsidy Scheme
16209,MP,Medium,Medium,Maize,Yes,Loamy,Medium,No,Low,Medium,Soil Health Card
16210,Bihar,Small,Low,Soybean,Yes,Loamy,Large,No,Low,Medium,PM-Kisan
16211,UP,Large,Low,Rice,No,Sandy,Marginal,No,Medium,High,PMFBY
16212,MP,Small,Low,Cotton,Yes,Loamy,Small,Yes,Low,High,PM-Kisan
16213,UP,Medium,Medium,Wheat,Yes,Sandy,Medium,Yes,Medium,Low,KCC
16214,MH,Medium,High,Rice,Yes,Clay,Marginal,Yes,Low,High,KCC
16215,MP,Medium,Medium,Maize,Yes,Sandy,Large,No,Medium,Medium,Soil Health Card
16216,MP,Small,High,Cotton,No,Clay,Marginal,No,High,High,Farm Mechanization
16217,Bihar,Small,Medium,Maize,Yes,Loamy,Large,No,High,Medium,Soil Health Card
16218,MH,Small,Medium,Wheat,No,Black,Marginal,No,Medium,High,PMFBY
16219,Punjab,Small,Medium,Wheat,Yes,Sandy,Small,Yes,High,High,KCC
16220,MH,Small,Low,Soybean,Yes,Sandy,Large,Yes,Low,Medium,PM-Kisan
16221,UP,Large,Medium,Wheat,No,Clay,Large,Yes,Medium,Low,Crop Insurance
16222,MH,Small,High,Wheat,No,Clay,Marginal,Yes,Low,Medium,PMFBY
16223,MH,Small,Medium,Wheat,Yes,Sandy,Medium,No,High,Low,Organic Farming
16224,UP,Medium,Low,Rice,Yes,Black,Medium,Yes,Medium,High,KCC
16225,MH,Medium,Low,Wheat,Yes,Clay,Small,No,Low,Low,Farmer Training
16226,MP,Small,Medium,Wheat,No,Clay,Medium,Yes,High,Medium,Crop Insurance
16227,MP,Large,High,Maize,Yes,Sandy,Small,No,High,Low,Soil Health Card
16228,Bihar,Small,Medium,Cotton,Yes,Sandy,Large,Yes,Low,Low,KCC
16229,MP,Medium,Low,Maize,Yes,Sandy,Medium,Yes,Low,Medium,KCC
16230,Bihar,Small,Medium,Rice,Yes,Clay,Large,Yes,Medium,High,KCC
16231,Bihar,Large,High,Soybean,No,Black,Large,No,Low,Low,PMFBY
16232,Bihar,Small,Low,Rice,Yes,Black,Small,No,High,Medium,PM-Kisan
16233,UP,Small,Low,Cotton,No,Black,Small,No,Medium,Medium,Subsidy Scheme
16234,UP,Small,Low,Soybean,Yes,Loamy,Marginal,Yes,Low,Medium,PM-Kisan
16235,UP,Large,Low,Rice,No,Black,Marginal,No,Medium,High,PMFBY
16236,UP,Small,Medium,Wheat,Yes,Sandy,Marginal,Yes,Medium,Low,KCC
16237,Bihar,Medium,Medium,Soybean,No,Sandy,Large,Yes,Medium,High,Crop Insurance
16238,Punjab,Medium,Medium,Rice,No,Sandy,Small,Yes,Low,Low,Organic Farming
16239,MH,Medium,High,Soybean,Yes,Black,Large,Yes,Low,High,KCC
16240,UP,Small,High,Rice,No,Clay,Small,Yes,Medium,High,PMFBY
16241,MH,Small,High,Cotton,No,Black,Marginal,Yes,Medium,High,PMFBY
16242,Punjab,Large,Medium,Rice,No,Sandy,Medium,No,High,High,PMFBY
16243,UP,Small,Medium,Maize,Yes,Clay,Marginal,No,Low,High,Irrigation Subsidy
16244,MH,Medium,Medium,Wheat,No,Loamy,Small,No,Low,High,Crop Insurance
16245,Punjab,Large,Low,Cotton,No,Black,Marginal,Yes,High,Medium,PMFBY
16246,Bihar,Small,Low,Soybean,No,Loamy,Medium,Yes,High,High,Subsidy Scheme
16247,Bihar,Medium,High,Rice,Yes,Clay,Large,Yes,Medium,Low,KCC
16248,MH,Small,High,Soybean,No,Sandy,Marginal,No,High,High,PMFBY
16249,Bihar,Large,Low,Cotton,No,Clay,Small,Yes,Medium,High,PMFBY
16250,Bihar,Small,High,Wheat,Yes,Loamy,Small,Yes,Low,High,KCC
16251,Punjab,Medium,Medium,Cotton,No,Clay,Marginal,No,Medium,Low,Crop Insurance
16252,MP,Large,High,Rice,No,Sandy,Small,Yes,Low,Medium,Soil Health Card
16253,UP,Small,Low,Maize,Yes,Black,Medium,Yes,High,Low,PM-Kisan
16254,MH,Small,Medium,Soybean,No,Clay,Marginal,Yes,High,Low,PMFBY
16255,Bihar,Small,Medium,Wheat,Yes,Sandy,Large,No,Low,Medium,Soil Health Card
16256,Punjab,Small,Low,Maize,Yes,Black,Marginal,Yes,Low,Low,PM-Kisan
16257,UP,Small,Medium,Wheat,Yes,Clay,Medium,Yes,Medium,High,Subsidy Scheme
16258,Bihar,Small,High,Wheat,No,Clay,Medium,No,High,Low,Crop Insurance
16259,UP,Large,Low,Maize,Yes,Loamy,Large,No,Medium,High,Organic Farming
16260,Bihar,Medium,Medium,Cotton,No,Sandy,Medium,Yes,High,Low,PMFBY
16261,Bihar,Small,Medium,Rice,Yes,Black,Small,Yes,Medium,High,Subsidy Scheme
16262,MH,Small,High,Rice,Yes,Sandy,Large,Yes,Medium,Low,KCC
16263,MH,Medium,Medium,Wheat,Yes,Black,Large,No,High,Medium,Farm Mechanization
16264,MH,Large,Low,Soybean,Yes,Loamy,Large,No,Low,Low,Soil Health Card
16265,MH,Large,High,Maize,Yes,Clay,Medium,No,High,High,Farm Mechanization
16266,UP,Small,Medium,Wheat,No,Loamy,Small,No,High,Medium,PMFBY
16267,Punjab,Large,Low,Wheat,No,Black,Marginal,Yes,Low,Low,PMFBY
16268,Bihar,Medium,Medium,Cotton,No,Sandy,Small,Yes,Low,High,PMFBY
16269,MH,Large,High,Maize,No,Sandy,Marginal,No,High,High,PMFBY
16270,MP,Medium,Low,Rice,No,Clay,Marginal,No,High,Low,PMFBY
16271,MH,Large,High,Rice,No,Sandy,Large,No,Medium,Low,PMFBY
16272,Bihar,Large,High,Maize,Yes,Sandy,Marginal,Yes,Low,Medium,Organic Farming
16273,MH,Medium,Medium,Rice,No,Black,Small,Yes,Low,Low,PMFBY
16274,MH,Large,High,Cotton,No,Sandy,Large,Yes,Low,Medium,Crop Insurance
16275,Punjab,Large,High,Soybean,No,Sandy,Medium,No,High,Low,PMFBY
16276,MH,Large,Low,Rice,No,Sandy,Large,No,High,High,PMFBY
16277,MP,Large,Low,Maize,Yes,Loamy,Marginal,No,Low,Low,Soil Health Card
16278,MH,Medium,High,Soybean,No,Loamy,Marginal,No,Low,High,Crop Insurance
16279,MH,Large,Low,Maize,Yes,Loamy,Medium,No,Medium,Medium,Soil Health Card
16280,MP,Medium,High,Soybean,Yes,Black,Small,No,Medium,Medium,Organic Farming
16281,Punjab,Medium,High,Maize,No,Black,Marginal,Yes,Low,Low,PMFBY
16282,Punjab,Small,Medium,Wheat,No,Sandy,Medium,No,High,High,PMFBY
